,Natural_y,XSy,Sy,My,Ly,Toe_y,Heel_y,Ascending_y,Descending_y,Natural_a,XSa,Sa,Ma,La,Toe_a,Heel_a,Ascending_a,Descending_a
11,1.5837593078613281,1.2633018493652344,1.3586311340332031,0.9221534729003906,1.6754570007324219,14.978879928588867,-3.065114974975586,8.409390449523926,31.38619041442871,1.375143051147461,1.3266410827636719,0.8626804351806641,1.1346206665039062,3.701780319213867,17.23328971862793,-2.941446304321289,10.466530323028564,31.199840545654297
12,2.485279083251953,2.1397132873535156,2.3423118591308594,1.7959957122802734,2.5035133361816406,15.237407684326172,-3.0373096466064453,8.818141460418701,32.623857498168945,2.3056392669677734,2.301311492919922,1.7472953796386719,2.0559234619140625,4.934455871582031,17.63125228881836,-2.9664201736450195,11.05888819694519,32.60023593902588
13,3.3989086151123047,2.974306106567383,3.305980682373047,2.6792354583740234,3.3432273864746094,15.313011169433594,-2.9693517684936523,9.140707969665527,33.65341567993164,3.1288909912109375,3.1718692779541016,2.5831642150878906,2.8846073150634766,5.872432708740234,17.832218170166016,-2.896670341491699,11.501857995986938,33.75455951690674
14,4.286046981811523,3.748453140258789,4.202911376953125,3.5434513092041016,4.168413162231445,15.237449645996094,-2.844996452331543,9.401798248291016,34.54528045654297,3.8698501586914062,3.946990966796875,3.372129440307617,3.643228530883789,6.558688163757324,17.86131477355957,-2.7593040466308594,11.812871217727661,34.75514841079712
15,5.134035110473633,4.460140228271484,5.008186340332031,4.370180130004883,4.986230850219727,15.045001983642578,-2.6734695434570312,9.609925270080566,35.1825475692749,4.544811248779297,4.678592681884766,4.109153747558594,4.331502914428711,7.101428031921387,17.75944709777832,-2.585810661315918,11.991954803466797,35.66759777069092
16,5.910007476806641,5.09788703918457,5.734052658081055,5.130917549133301,5.757089614868164,14.76211166381836,-2.452603340148926,9.767300367355347,35.71513891220093,5.165098190307617,5.419319152832031,4.788824081420898,4.967781066894531,7.580818176269531,17.56075668334961,-2.41225528717041,12.036581039428711,36.4975790977478
17,6.603180885314941,5.665229797363281,6.376796722412109,5.820213317871094,6.47757625579834,14.413394927978516,-2.2027816772460938,9.870393991470337,36.178070068359375,5.739818572998047,6.160547256469727,5.415752410888672,5.538957595825195,8.030305862426758,17.281970977783203,-2.248227119445801,11.981925964355469,37.20164394378662
18,7.226595878601074,6.178478240966797,6.9350433349609375,6.450433731079102,7.127187728881836,14.026594161987305,-1.946049690246582,9.9159836769104,36.60692882537842,6.278928756713867,6.847461700439453,6.002555847167969,6.052961349487305,8.460433006286621,16.915075302124023,-2.0913467407226562,11.862294435501099,37.751505851745605
19,7.774129867553711,6.650959014892578,7.433738708496094,7.007709503173828,7.703287124633789,13.609949111938477,-1.6942319869995117,9.903183937072754,37.008872509002686,6.788234710693359,7.437923431396484,6.55842399597168,6.512381553649902,8.87468433380127,16.46233558654785,-1.9433603286743164,11.676523447036743,38.166295528411865
20,8.263504981994629,7.095731735229492,7.892902374267578,7.5137739181518555,8.19520092010498,13.18035888671875,-1.4619503021240234,9.835302114486694,37.29972553253174,7.284917831420898,7.942840576171875,7.090171813964844,6.957715034484863,9.265438079833984,15.945562362670898,-1.7970514297485352,11.43376111984253,38.49095392227173
